"N_NOV09" "N_NOV17" "N_NOV25" "N_NOV26" "N_NOV11" "N_NOV19" "N_NOV27" "N_NOV12" "N_NOV20" "N_NOV28" "N_NOV13" "N_NOV21" "N_NOV29" "N_NOV22" "N_NOV30" "N_NOV15" "N_NOV23" "N_NOV31" "N_NOV08" "N_NOV32" "C_BTF9" "C_BTF41" "C_BTF49" "C_BTF57" "C_BTF10" "C_BTF26" "C_BTF58" "C_BTF11" "C_BTF27" "C_BTF35" "C_BTF12" "C_BTF28" "C_BTF36" "C_BTF44" "C_BTF52" "C_BTF60" "C_BTF5" "C_BTF37" "C_BTF61" "C_BTF14" "C_BTF30" "C_BTF38" "C_BTF62" "C_BTF7" "C_BTF15" "C_BTF31" "C_BTF39" "C_BTF47" "C_BTF63" "C_BTF8" "C_BTF16" "C_BTF24" "C_BTF32" "C_BTF40" "C_BTF56" "C_BTF64" "C_NOV73" "C_NOV81" "C_NOV89" "C_NOV65" "C_NOV74" "C_NOV90" "C_NOV58" "C_NOV66" "C_NOV83" "C_NOV91" "C_NOV59" "C_NOV84" "C_NOV92" "C_NOV60" "C_NOV68" "C_NOV85" "C_NOV93" "C_NOV53" "C_NOV61" "C_NOV69" "C_NOV78" "C_NOV86" "C_NOV94" "C_NOV54" "C_NOV62" "C_NOV70" "C_NOV79" "C_NOV87" "C_NOV71" "C_NOV80" "C_NOV72" "S_BTF17" "S_BTF18" "S_BTF20" "S_BTF22" "S_BTF23" "S_NOV33" "S_NOV41" "S_NOV49" "S_NOV02" "S_NOV34" "S_NOV42" "S_NOV50" "S_NOV35" "S_NOV43" "S_NOV51" "S_NOV36" "S_NOV05" "S_NOV45" "S_NOV39" "S_NOV47"
"C_NOV87" 0.664929006881516 0.677839867894536 0.669484502385705 0.668940002445845 0.676389242094831 0.663766441716266 0.674148900608038 0.674989748531392 0.669978698241138 0.663107037269856 0.664168620216398 0.664685040961723 0.665749529533208 0.664163974335988 0.67004053631717 0.666208476463628 0.670692488813201 0.663125801253719 0.666001776695268 0.659856535890248 0.669288211921197 0.66049184896144 0.66929679632241 0.685467943082805 0.675222005181816 0.659772521387484 0.675934662129576 0.670124202672265 0.666769857854757 0.679490866263645 0.667741807047545 0.667541659001035 0.664368126288371 0.670406721298519 0.67784533506079 0.665704367646309 0.672506576117681 0.674714034600909 0.67025771166123 0.690272048625457 0.673069073737591 0.67246083799695 0.672638475478862 0.667216381595498 0.668154949740835 0.676148093362151 0.676808653642353 0.663857750120538 0.67852260431122 0.672812871415421 0.671610898704146 0.665810739234109 0.672249290474247 0.677981226363729 0.658171111070211 0.681339583760243 0.66789683308428 0.669841165666532 0.658452517166553 0.667919010552113 0.680783888906812 0.676178537954453 0.666683859210263 0.677776838862888 0.666884032484804 0.680248355676143 0.682152646237845 0.680077312069319 0.672349502529237 0.664728261286062 0.667660030523134 0.673695157659454 0.645639271401447 0.669906293672776 0.678299839153435 0.665836763515123 0.669873998541527 0.665297451616799 0.666861865357277 0.687394830802331 0.674107157084672 0.669857556379754 0.663329104538827 0 0.677113185223504 0.676064030117607 0.663963033621459 0.675542292026303 0.672997926186552 0.672987384596857 0.68460281583743 0.678558809113957 0.667284809281305 0.673309853731185 0.668857406567123 0.660382614932272 0.67303156498143 0.675134510071216 0.668418750283828 0.685153608496004 0.670802479490365 0.674418300556679 0.673453427417475 0.681855832716178 0.665376226320309 0.675535427248168 0.659613805037276
"C_NOV71" 0.663872707923353 0.673438620912899 0.674501419298911 0.674655154975261 0.667934002264994 0.670591937974472 0.673949304705795 0.670876694388993 0.665356026807608 0.660887360993659 0.666712480958489 0.669119705004019 0.668053730088209 0.667991108632534 0.661808813278262 0.667720830697494 0.672984409885847 0.66720608286567 0.675308305953289 0.66419896044801 0.664743903071891 0.666396067667386 0.666396906354868 0.684462022563912 0.673791751128955 0.657570471923608 0.664564536046634 0.664658509002924 0.664895785286542 0.667934787652878 0.664081675672672 0.66669531277976 0.665671945892052 0.66993744485845 0.67640651474973 0.662554968592164 0.678300791308047 0.673244817613093 0.663686897652856 0.686478224039397 0.678286744196463 0.665817801969164 0.673439625787946 0.666052626540565 0.659163911234139 0.663493031064622 0.675748785560066 0.664654768916241 0.667430487477665 0.666804308180813 0.674496597212003 0.675798221398212 0.661486636722701 0.670270373946209 0.658139596175382 0.666805947283807 0.664345260802439 0.667884229727407 0.66403925169461 0.665978458919821 0.679432578376698 0.663341539226022 0.668099731377993 0.671535664479692 0.669342813497088 0.670210176473884 0.674223079911205 0.669981901085722 0.672062784755194 0.661206908890487 0.664964865399184 0.66916034111871 0.666103947831019 0.662736351676452 0.670787064954509 0.627259033689304 0.663732000218119 0.655366168111663 0.667649379226687 0.68082187798438 0.671758743892381 0.648857793575458 0.660614267031175 0.677113185223504 0 0.685647041877434 0.667308927573487 0.6727596102766 0.673284647046267 0.669315660941372 0.68979855776171 0.680216730694815 0.66625374208901 0.670150577413155 0.669854902756075 0.655193628463425 0.668938597391319 0.674116388023179 0.662426796937588 0.695045892333902 0.673791751128955 0.674451156967113 0.671694389972151 0.679916366811165 0.662123887513114 0.674613554767366 0.668150345902178
"C_NOV80" 0.684394717467866 0.682423433325299 0.652651426231036 0.679829058383126 0.679750975321244 0.677634545253145 0.689250953582862 0.663733535232132 0.676235187433041 0.673128853268416 0.663822676194199 0.682072615011254 0.680290502278541 0.680535275695999 0.68112946936111 0.685108572982006 0.680687942130168 0.671280963433443 0.684391547864715 0.685331511218631 0.674735792486235 0.672944930742969 0.667003986397298 0.663230026071953 0.679370101326489 0.685213875914855 0.663140806602255 0.656311648366885 0.681257327390079 0.670241434966592 0.682155664452884 0.667791149640323 0.67861089736106 0.676238264279971 0.679304145312862 0.685714979607346 0.664713888762315 0.679077353261092 0.68504090808625 0.672093210005103 0.68057242532357 0.687233458771383 0.686478797798563 0.679261307163533 0.683086329556816 0.676504636491997 0.650963722869333 0.675846194866439 0.686161939490009 0.663393235331017 0.6676488901068 0.687726250618909 0.680706275052678 0.673221379571708 0.683651509151346 0.687644357619514 0.67784533506079 0.679792308461352 0.667237198792195 0.673274525954614 0.690603833016219 0.690947390323403 0.686091461677907 0.683143444195196 0.687368526975398 0.683835745111858 0.695923524249165 0.669021913055228 0.689104164663465 0.672620639641213 0.665673455905619 0.682818928372467 0.685838307977415 0.677237970216336 0.690474726783634 0.679944340217362 0.684653196881458 0.675372730164905 0.662486608751363 0.663184638217249 0.685193412870694 0.68667003224772 0.675041797284447 0.676064030117607 0.685647041877434 0 0.662047083618534 0.688648463796687 0.668883068396141 0.6846108429783 0.671082104735303 0.681413966048688 0.686902711071112 0.690392123517396 0.681201651329111 0.67476346280574 0.680793559799947 0.683644967405402 0.685355045550508 0.673662621809368 0.684870631777919 0.693102306850231 0.6845843211247 0.661953882648237 0.67603491383458 0.68188765961622 0.664484558348231
"C_NOV72" 0.672303924271572 0.674450206579725 0.67582667085261 0.667929228845381 0.675702704023603 0.67038651847571 0.667715250223647 0.671086465940061 0.663823480061462 0.655863120666797 0.661106629893429 0.675718103190764 0.667308927573487 0.665880039057407 0.65802060105847 0.666769857854757 0.672728978742215 0.662946714447135 0.67141298748673 0.666459980359834 0.663134244989952 0.67001416024271 0.661499634809105 0.67836659999801 0.674070026729632 0.661961450476705 0.667451934854244 0.66284596538033 0.664360620781177 0.681170193874647 0.660169190035198 0.668846583828657 0.661157669296973 0.665359526675374 0.669266836259915 0.664035991933364 0.675207794571402 0.6737934531784 0.673776377353456 0.691434809879668 0.675034039131236 0.669259254542509 0.676240233927944 0.667841279346792 0.671453847704872 0.668762621672436 0.676996706817998 0.667934002264994 0.687808029306277 0.665541606311423 0.677752104981498 0.675923632804316 0.671454188112766 0.677047751166438 0.668793857154578 0.674523716096293 0.664189828101352 0.674713439917842 0.664332820122785 0.667886488922758 0.67877261457027 0.678774207248479 0.670779336857631 0.668448320276364 0.670648677496799 0.669994445824505 0.676638474549824 0.665473649444364 0.669966153446151 0.668865531978758 0.662902492350259 0.674616879015412 0.670540588999476 0.665746681868108 0.671020314509571 0.668412192459877 0.674195218557853 0.662002895658729 0.667448249179363 0.686370898490843 0.675938599242778 0.667972038830913 0.670825525829066 0.663963033621459 0.667308927573487 0.662047083618534 0 0.676465043638597 0.673410101802021 0.677654288526477 0.696031019024781 0.682049571818226 0.668922387540812 0.674941760748194 0.671171763232778 0.657573338602026 0.673930796719662 0.676639076735199 0.673716458385205 0.696261168186959 0.662713154122992 0.681500934620363 0.676066705010925 0.675982112458986 0.671287297250337 0.676788861819857 0.669544694846246
"S_BTF17" 0.677634036283653 0.673090510851481 0.686212662595898 0.675555263359346 0.667870564834464 0.675104377727001 0.67433899227297 0.673695157659454 0.67466431544094 0.666218672681223 0.66992856937913 0.673049887996217 0.677075204655884 0.66970070634442 0.663536758925204 0.675441483887895 0.677776838862888 0.672637813545529 0.673215113199544 0.669502132941815 0.671399170291623 0.678309388806469 0.665461089027012 0.685617524095259 0.672701004501662 0.666534697207696 0.671955443110353 0.678252255598545 0.675443363789185 0.678843297803335 0.665686160143337 0.668480028519183 0.670041548390793 0.671234323628927 0.672692439527019 0.68286152509013 0.68249366196895 0.675073102284939 0.67167362577661 0.696010425221289 0.678797546858466 0.672473030166761 0.673440211037999 0.67168938673522 0.675131142501695 0.670263696796755 0.682364627464231 0.668683955737426 0.674643207156873 0.664684920158598 0.667737562628241 0.674836696143613 0.674506247329074 0.679908230236584 0.668902015651064 0.664953487329606 0.670994806862918 0.671687002404382 0.668358658732942 0.667354022934063 0.681544087740919 0.676975691930486 0.673056890136376 0.675881987745253 0.678170141980718 0.677885116019372 0.687127202015667 0.674357454023888 0.674533565136511 0.662525839855392 0.671324203272634 0.673522866344031 0.679296053731145 0.673427950403078 0.672900556682124 0.67608417288796 0.670643283017844 0.663387143814384 0.672341063903078 0.68419733002492 0.668448320276364 0.675709270484962 0.674492223110204 0.675542292026303 0.6727596102766 0.688648463796687 0.676465043638597 0 0.655164168820096 0.655360129005845 0.652760263296807 0.664047842233788 0.651500580769357 0.661649045424177 0.65589918775174 0.652158769549103 0.662584092041104 0.658073384185002 0.657069181348802 0.675692718526106 0.647641180097299 0.669427416875209 0.654931338223758 0.681598235308963 0.649792173880283 0.652921401081803 0.666454472067379
"S_BTF18" 0.672330556058521 0.67565063847513 0.657771372277501 0.665608355385223 0.673367863805151 0.669301677768218 0.677477505844371 0.665188277664365 0.674292817084181 0.663158643477167 0.648467424538297 0.672645040987822 0.669918830207102 0.669661752477766 0.661766631661925 0.670389413190512 0.675700432804128 0.667934787652878 0.671407939933621 0.666712594582857 0.66518049722268 0.671669777685212 0.66287426121888 0.666844057620865 0.676916415280363 0.670137033284094 0.668419834413868 0.668229376760416 0.667756976555177 0.66893740658515 0.676293483278279 0.665099961249215 0.669505645610329 0.665664809210676 0.674204498034919 0.668178851996145 0.668808779592088 0.675710147561894 0.670676287963631 0.670968440242113 0.679518119028731 0.675838934030151 0.66709815485029 0.669924094303706 0.672145935794076 0.67331737113485 0.672984761964275 0.668730016282046 0.673656657539548 0.658660500288726 0.657768377059435 0.661320453280087 0.669800164774358 0.673008745021186 0.66189901132766 0.677166090955152 0.671030796802606 0.665268680746672 0.659196921566947 0.670109689894681 0.67196852477062 0.670553702155061 0.668673062994135 0.67028378511851 0.671299624871091 0.671625063318606 0.687113233124443 0.6684932090132 0.673257402384204 0.671446192173097 0.656532164298613 0.663374720816743 0.683119965209517 0.664357752733458 0.667829429941413 0.664748726254236 0.672930448829313 0.669401192811508 0.656241113489153 0.672285143690512 0.669432965925468 0.671630074164148 0.670021633680462 0.672997926186552 0.673284647046267 0.668883068396141 0.673410101802021 0.655164168820096 0 0.668789576747169 0.619333468236686 0.662573925389795 0.661161404130866 0.656708396957331 0.669535836915845 0.64585684400763 0.668796487794628 0.623551350914628 0.658948592038991 0.671136169499201 0.652714887026983 0.676616357172613 0.657307287890969 0.660430171620744 0.650907787469893 0.662352970509637 0.636286296084677
"S_BTF20" 0.674497272157734 0.680796249358364 0.685879076460918 0.667069232774509 0.673199237385581 0.677043513919706 0.680262837242897 0.679961648938551 0.674776451504191 0.658834214021334 0.667967302033844 0.680292981625811 0.670882058037791 0.668216695884504 0.671902244205002 0.673349435804995 0.673163978406778 0.668039669119238 0.675203371682568 0.662925512573683 0.670769058228377 0.671686048094876 0.668949640861881 0.682445430785394 0.673386915543408 0.669763137887689 0.675068249205104 0.672606111485323 0.677175165208032 0.684741403464837 0.667813443353982 0.677570790182968 0.676035877828862 0.672557222928046 0.674325132286373 0.665011377540814 0.683180353339441 0.677268822689845 0.67238470300158 0.697893997951955 0.679685953448734 0.677553106620066 0.675111221355332 0.674013927583131 0.679675772274619 0.673507090078489 0.679469900948328 0.673017487611835 0.685097902613952 0.669606833355617 0.670763916730676 0.673906283297374 0.683466601508601 0.677292006171203 0.662477661496883 0.667177789469285 0.671293011863795 0.678731518814473 0.680860258374998 0.667418183204147 0.687549824938699 0.672852251369063 0.678241130748942 0.673372001033047 0.672181810580114 0.682094148819031 0.68400119556616 0.673000920478017 0.685237798469929 0.661912912187798 0.671189279938938 0.671082104735303 0.672560966420305 0.670990168450827 0.680888718575903 0.65987751188647 0.66932802122726 0.665673179767216 0.666084669007611 0.691203108945089 0.681614564354286 0.672517137604574 0.665850243614378 0.672987384596857 0.669315660941372 0.6846108429783 0.677654288526477 0.655360129005845 0.668789576747169 0 0.686382732984226 0.670774070673267 0.659403191460649 0.667865744518472 0.659712285203505 0.655622043856043 0.65993222496412 0.670638123582707 0.666574668230202 0.64265194048864 0.649123019249254 0.683062581429136 0.655465281052893 0.683752968692184 0.65695939142417 0.680733273797637 0.666672409807562
"S_BTF22" 0.695135666554179 0.691559734779226 0.660886143900706 0.68756171339554 0.684888172400758 0.684386620233021 0.690732289506905 0.675179349200225 0.692183276115055 0.682694513767651 0.673590482363754 0.691572747599838 0.691070864742068 0.696420406335909 0.691707528031754 0.690960549336954 0.696022415770783 0.680347955613864 0.6890156664587 0.684686319118331 0.688044055481585 0.695243390252654 0.679811914238036 0.674116261512773 0.689694072379538 0.684911841060499 0.687745234364095 0.691321158950283 0.699191616031831 0.68237037030364 0.684898819164123 0.67457191180519 0.685196056512691 0.687868418684796 0.695301163963697 0.690962804286733 0.678984008461581 0.690405075013249 0.683656923122588 0.674053732282875 0.700463681123866 0.698796663035653 0.694100429027554 0.684453018097269 0.697504641202476 0.690577711629498 0.697412015324883 0.691114146927826 0.685289288552438 0.672278423459277 0.673990378804799 0.694213738655748 0.68677623576344 0.6834270230606 0.690845875327026 0.691142268795494 0.693420265076518 0.685639815400065 0.672272948185473 0.696807545205675 0.694765400648101 0.695469102414734 0.69209386595492 0.696701254206633 0.700636515148455 0.693083266558446 0.701021073832415 0.683257995064841 0.691240779664852 0.687195437310794 0.674004723672288 0.690967312297034 0.697761563542853 0.680579522188771 0.688489910035799 0.684895704179742 0.688281561836753 0.691143168568604 0.667387502931727 0.66246870056204 0.686607281120889 0.693511094102439 0.685217594160874 0.68460281583743 0.68979855776171 0.671082104735303 0.696031019024781 0.652760263296807 0.619333468236686 0.686382732984226 0 0.659496784148055 0.679217673014322 0.682435658873701 0.687639342342691 0.667499939266502 0.683984977925399 0.691364460408005 0.675457047593645 0.658801655576304 0.654563373649519 0.693082214670712 0.681696372845992 0.665616897166444 0.678430618357412 0.677067068010399 0.652593760549989
"S_BTF23" 0.678569419650414 0.679128272715747 0.66158109902927 0.679092574099766 0.677802767742339 0.67100283956382 0.679908230236584 0.664232478983607 0.676452892244164 0.663674516727943 0.664115153124471 0.685028560618822 0.67626030654326 0.681502622041853 0.671206077403718 0.672828047482174 0.683673904409891 0.676684565643596 0.671493353414233 0.67384639608537 0.675985149884976 0.682991616283778 0.674413683154024 0.669702247353263 0.677945587552452 0.67598785538781 0.667756976555177 0.679475346858112 0.674241725374688 0.669455863010384 0.674134826957213 0.684096802017949 0.67314239570367 0.673943463951417 0.681175858835876 0.677221532792724 0.672664472791458 0.683951367923342 0.674288383240676 0.675657187019478 0.688147100207387 0.685619957329627 0.667051952291775 0.676996835749847 0.680079252176143 0.676718874519021 0.683453029392944 0.679143602308241 0.687391200791861 0.667281071721496 0.67055333463756 0.682776005924326 0.682409374943942 0.675171811629575 0.671684382083367 0.675463126863807 0.6829281804771 0.67687411256283 0.669750202737778 0.687501565237387 0.690053645124183 0.676415846917628 0.68922995132491 0.686331155435496 0.684312019181594 0.68103307353493 0.691021734482783 0.671971911423177 0.681457355862356 0.682302173423797 0.663559208978865 0.677183308250385 0.678737233624254 0.680131897470164 0.682824131530079 0.674353072296481 0.677336383283223 0.672660978796635 0.661075380844298 0.677140669193129 0.683227613917572 0.683681032929217 0.679276419462396 0.678558809113957 0.680216730694815 0.681413966048688 0.682049571818226 0.664047842233788 0.662573925389795 0.670774070673267 0.659496784148055 0 0.672413381817418 0.658371279600006 0.673990696538004 0.658824172998088 0.653479888959796 0.680048207657584 0.657628565008296 0.659773764926766 0.66287426121888 0.679307510188027 0.674427531448024 0.653485325104552 0.673264826893784 0.662295451340531 0.666856151143532
"S_NOV33" 0.675279758306129 0.667903143772318 0.676427128284283 0.671700602326859 0.677723195985873 0.665903440149981 0.673304414821576 0.672865967524917 0.664913782514365 0.661554987418121 0.666935669663833 0.672163301549953 0.665811799959613 0.6766874967052 0.667710314105687 0.674019012991584 0.671135301768381 0.666804393486991 0.671125566325732 0.66940991501673 0.660485540627407 0.665272772350468 0.67017886488823 0.686370898490843 0.677593142804266 0.665271154030419 0.668143912901838 0.673657504218346 0.670101345075636 0.677026514372954 0.664083278407208 0.667914239142722 0.672133957877344 0.66917500193684 0.672697289673761 0.667874630479474 0.672092295172989 0.667150919049315 0.675222152455197 0.684277924176009 0.6755012960481 0.666852510050768 0.666182706526674 0.678481478968337 0.671913720919018 0.674445605218189 0.679990819100333 0.668757191291819 0.673236570904415 0.666276662217062 0.665336405367124 0.672896609870859 0.668231311336624 0.674357812366694 0.670912557898754 0.676242499520064 0.667171143974322 0.678203657001751 0.666512137014214 0.677464234541507 0.677690087300342 0.679214423764834 0.673782041885177 0.675682742500531 0.678992583048631 0.678396206035482 0.679876695545427 0.6773902098429 0.672059458970439 0.661938107419986 0.664811088612888 0.672590276501215 0.672345292815443 0.65639553276335 0.665818183559088 0.671915911834434 0.668843861253264 0.659264885851506 0.662479955130136 0.681309614839046 0.675423641771603 0.666529195448241 0.666632258952434 0.667284809281305 0.66625374208901 0.686902711071112 0.668922387540812 0.651500580769357 0.661161404130866 0.659403191460649 0.679217673014322 0.672413381817418 0 0.661327355811395 0.651010823660044 0.651028669332272 0.668772175971045 0.669679225223369 0.662637319402507 0.684522774326339 0.666420310085762 0.677175165208032 0.668326795578442 0.677604992428977 0.638035094513378 0.666546057589847 0.665013429982511
"S_NOV41" 0.675631822515343 0.673759186172569 0.680125373947978 0.670108709972193 0.674677684508365 0.673452296450694 0.673253343071601 0.680620212731738 0.675725974827737 0.662358337306669 0.671782378167497 0.678323136817464 0.675979417305199 0.678036082753284 0.664735494942849 0.673824301079033 0.673555473546921 0.669181091240824 0.664483844169136 0.667715899527322 0.680182780740184 0.67531167114669 0.673457044595531 0.687919086717032 0.679241680390296 0.667515237341153 0.680280867243758 0.67379205969648 0.67399085504344 0.677729995611401 0.670938237895661 0.682677163793865 0.669566003360063 0.667786956319062 0.683311084603938 0.662187847707 0.689471153862714 0.67305618078742 0.672784394126118 0.694357012956596 0.680167676743431 0.679208393508095 0.676484054985511 0.677259363139224 0.668196498930436 0.675696012096759 0.678928230485402 0.666970691715777 0.683601238871701 0.668310320415221 0.675603081823717 0.675282213691827 0.677238358118126 0.678636258323684 0.668079636959103 0.680291618978077 0.673619765762704 0.673658323369957 0.67049531204108 0.675149423895013 0.684343214987853 0.68040071983888 0.67828982928466 0.675960541344275 0.67536199349373 0.674181321132661 0.687509778634474 0.673160761478332 0.671268635718529 0.672890906528588 0.66758693661226 0.664285716924877 0.673163978406778 0.673976826719433 0.669833203970425 0.671404209748307 0.674162730786039 0.668068592857176 0.667534217625274 0.687727609264349 0.675368224217024 0.674806559330878 0.666029704657171 0.673309853731185 0.670150577413155 0.690392123517396 0.674941760748194 0.661649045424177 0.656708396957331 0.667865744518472 0.682435658873701 0.658371279600006 0.661327355811395 0 0.658015748649915 0.652746040689104 0.659944793284725 0.669279139036583 0.660623758146647 0.691081360395057 0.669854263567099 0.676508224095354 0.662567636888903 0.670804986789587 0.639616817999786 0.673837266927971 0.658075026711627
"S_NOV49" 0.672345292815443 0.668344293505623 0.67243433019437 0.6655402096587 0.668815407707371 0.670340356553227 0.670702430574411 0.666185889118256 0.668536059659499 0.670617471222589 0.66758807422669 0.668891211106745 0.66148985827382 0.661730567029465 0.668999730546121 0.673675548899001 0.67933897554598 0.668123637621692 0.671035898097404 0.664308772291553 0.663766441716266 0.670117247274668 0.661789050984757 0.676749669612961 0.676283231810911 0.664119681314041 0.68160697271141 0.66547955363304 0.670781879089248 0.677032890997744 0.666781291014871 0.674223044784661 0.670887187304294 0.668069136330685 0.670943344202811 0.671345808327158 0.681883168749024 0.674506998890858 0.675789377722311 0.693075687294136 0.675242278994324 0.673593049301038 0.674048880645466 0.6810242674556 0.674255783268099 0.672713304077675 0.677172046931465 0.670175809322084 0.674147919024476 0.667337539357742 0.664812491117308 0.668801768642633 0.675114088821027 0.676820736320534 0.658348463078823 0.676739583617316 0.677445846067832 0.679051345430951 0.66768480207122 0.659432637509108 0.677478290409984 0.668200893940586 0.672545176468441 0.673475475383274 0.668795171661793 0.672118907708242 0.672069448646355 0.673327567945319 0.675918421640706 0.666173387526491 0.670364691952823 0.667977578400005 0.672637813545529 0.670236826275511 0.672481916424534 0.668920993642673 0.66976988196459 0.66327104421678 0.66687939379062 0.686547300982366 0.673545026543588 0.671104819971749 0.666655189728139 0.668857406567123 0.669854902756075 0.681201651329111 0.671171763232778 0.65589918775174 0.669535836915845 0.659712285203505 0.687639342342691 0.673990696538004 0.651010823660044 0.658015748649915 0 0.646096232077284 0.669069819145754 0.665938491974172 0.656035336756095 0.684492881949858 0.655515772620312 0.680240968120933 0.636251492314406 0.681264096576206 0.662464956229303 0.631866704149086 0.660595303984044
"S_NOV02" 0.657730183765521 0.666895690915639 0.674153504993358 0.654954156653485 0.656901492425233 0.656961012169754 0.668925000000032 0.665115724630309 0.663181751183044 0.653526006538864 0.652470247703606 0.671119655978649 0.660836548595258 0.660058285313507 0.655921762540084 0.661382628259548 0.662815375679747 0.656041309874241 0.661476818825264 0.653947569080301 0.653678690762983 0.670673805469539 0.653602186459242 0.681370763952946 0.664746283875351 0.660162502300864 0.667674270062948 0.660814515712105 0.663723311599972 0.671991765692814 0.666947210533385 0.663442959980822 0.662809708959271 0.668835701756827 0.668061344414662 0.662893880324109 0.672241946214065 0.665089501772972 0.664365269758833 0.685615210320323 0.666804052895156 0.665940725232269 0.666153828146534 0.663173594255471 0.671466047433127 0.660849716842262 0.666461683521684 0.660595303984044 0.672996207118396 0.663720801640459 0.65644284639301 0.666494361304231 0.66689597450775 0.667658743507881 0.66365609282476 0.663832245977727 0.662210615430285 0.659744384277259 0.657477495478377 0.667118727529377 0.668833016670225 0.665211123414296 0.665444860724156 0.663484578373035 0.668581664873434 0.671293915092124 0.677739722383489 0.662572720724798 0.658868319063949 0.657744271330247 0.66053955542949 0.662135158869004 0.654128139860888 0.661977816935236 0.657152500701584 0.658301460890281 0.667692277446629 0.662076893578777 0.659748561875874 0.678021655168116 0.665077087894854 0.671145450892241 0.661210302793723 0.660382614932272 0.655193628463425 0.67476346280574 0.657573338602026 0.652158769549103 0.64585684400763 0.655622043856043 0.667499939266502 0.658824172998088 0.651028669332272 0.652746040689104 0.646096232077284 0 0.645319768082936 0.64872131409527 0.659434931644426 0.685268367340804 0.651859651790661 0.646013273451875 0.650447700136716 0.670830656955397 0.619144742252228 0.651444675539878 0.635306911523962
"S_NOV34" 0.670451100409811 0.672928512754756 0.677229573691494 0.669833801458385 0.671335702016619 0.675682742500531 0.672008303159977 0.673273826915317 0.672233034189301 0.66434381929973 0.664022553357148 0.676857341675085 0.665404234895812 0.670669058295217 0.66523636418192 0.669581857497246 0.670320913521343 0.669312384231563 0.665323724779697 0.666448706140374 0.670902340525255 0.678454878247019 0.66689597450775 0.681816518642152 0.667994187693852 0.671740619669716 0.672477030082194 0.67396817069295 0.672578087077108 0.676364933075629 0.669456174798063 0.677909730287702 0.67046849990951 0.660938945557824 0.664125991717983 0.668708634650366 0.677889082137894 0.674535060989855 0.664957461352716 0.688521383014388 0.678431612504718 0.677869125595598 0.674454442965389 0.673624487728738 0.670683942722476 0.671937292328037 0.676107066075227 0.668682707924059 0.682662119792196 0.659514268200025 0.673234969778348 0.680177404322563 0.673503398799021 0.675587435879491 0.668810101941849 0.669023071966919 0.671197144201099 0.68061168650031 0.662154313623174 0.680559704968999 0.677545834037528 0.677772719445564 0.676113226029732 0.670063585130796 0.670897229673446 0.674213765259045 0.682185607179726 0.674723336615334 0.673318706634477 0.668812751545246 0.664965917886876 0.675343253590663 0.677504987779298 0.668541527926644 0.677398557916689 0.672176543656445 0.670265919762233 0.668827666391311 0.666804564416961 0.68627960238189 0.671796837069517 0.670151498645016 0.666190502765397 0.67303156498143 0.668938597391319 0.680793559799947 0.673930796719662 0.662584092041104 0.668796487794628 0.65993222496412 0.683984977925399 0.653479888959796 0.668772175971045 0.659944793284725 0.669069819145754 0.645319768082936 0 0.660853329291715 0.653879337169687 0.670253274613576 0.660713473212974 0.667591504008287 0.657020510151639 0.673065643272863 0.655419005522295 0.669954455135703 0.627466592745809
"S_NOV42" 0.666638015382861 0.674649210188545 0.678053599878505 0.664165418009203 0.667251326343807 0.668092436041104 0.673703808476862 0.670843399247963 0.665995118189948 0.664327024335425 0.669127405401399 0.673769236869722 0.666936002635581 0.668573125454357 0.667938768422598 0.668673540875636 0.679389551572517 0.667217062357251 0.676052190598447 0.669002239680066 0.664436210181792 0.670874398652617 0.66652335851092 0.690668748110056 0.676447001207083 0.667520321186163 0.677722008830893 0.668900636312695 0.674195222073796 0.676534889111445 0.675037921684352 0.676040665683884 0.667549980742292 0.669534063411986 0.671365254807624 0.665755390928101 0.681884452193241 0.677115217819083 0.66528640293617 0.696516631094987 0.681622825062336 0.682599686347047 0.67565942600933 0.679008032258913 0.676054828543772 0.673453427417475 0.680133580897548 0.674969513138289 0.681062518309556 0.672593926200638 0.6735139179437 0.672305966992591 0.674074586605358 0.680830776464215 0.668552088437136 0.675455723284033 0.66933747318157 0.662671199345352 0.679370104787949 0.677609717741315 0.67908149274168 0.676954577628173 0.679650457041933 0.673100104571136 0.66901551045466 0.668210951030663 0.683814409105187 0.678171211069136 0.66967207847445 0.673546017426494 0.670690011021596 0.672303323092901 0.676348682574067 0.668163230328299 0.6734581682206 0.673977501024983 0.675099185410364 0.665950605938596 0.672454825123242 0.683059781038476 0.672765546126599 0.670354319846271 0.665559298610559 0.675134510071216 0.674116388023179 0.683644967405402 0.676639076735199 0.658073384185002 0.623551350914628 0.670638123582707 0.691364460408005 0.680048207657584 0.669679225223369 0.669279139036583 0.665938491974172 0.64872131409527 0.660853329291715 0 0.650238074329071 0.681590673060755 0.660993098160372 0.664295122198989 0.665692032421467 0.680834465325953 0.65770903731479 0.659169274338091 0.651254177817792
