"N_NOV09" "N_NOV17" "N_NOV25" "N_NOV26" "N_NOV11" "N_NOV19" "N_NOV27" "N_NOV12" "N_NOV20" "N_NOV28" "N_NOV13" "N_NOV21" "N_NOV29" "N_NOV22" "N_NOV30" "N_NOV15" "N_NOV23" "N_NOV31" "N_NOV08" "N_NOV32" "C_BTF57" "C_BTF26" "C_BTF58" "C_BTF27" "C_BTF35" "C_BTF12" "C_BTF28" "C_BTF36" "C_BTF52" "C_BTF60" "C_BTF37" "C_BTF61" "C_BTF14" "C_BTF30" "C_BTF62" "C_BTF7" "C_BTF15" "C_BTF31" "C_BTF39" "C_BTF47" "C_BTF63" "C_BTF8" "C_BTF16" "C_BTF32" "C_BTF40" "C_BTF56" "C_BTF64" "C_NOV73" "C_NOV81" "C_NOV89" "C_NOV65" "C_NOV74" "C_NOV90" "C_NOV58" "C_NOV66" "C_NOV83" "C_NOV91" "C_NOV59" "C_NOV84" "C_NOV92" "C_NOV60" "C_NOV68" "C_NOV85" "C_NOV93" "C_NOV53" "C_NOV61" "C_NOV69" "C_NOV78" "C_NOV86" "C_NOV94" "C_NOV54" "C_NOV62" "C_NOV70" "C_NOV79" "C_NOV87" "C_NOV71" "C_NOV80" "C_NOV72" "S_BTF17" "S_BTF18" "S_BTF20" "S_BTF22" "S_BTF23" "S_NOV33" "S_NOV41" "S_NOV49" "S_NOV02" "S_NOV34" "S_NOV42" "S_NOV50" "S_NOV35" "S_NOV43" "S_NOV51" "S_NOV36" "S_NOV05" "S_NOV45" "S_NOV39" "S_NOV47"
"C_BTF16" 0.667406461386261 0.669092831401144 0.657202546070864 0.665257519737708 0.665937136721965 0.662637319402507 0.669534063411986 0.671406326387885 0.664848847538351 0.659637283539698 0.656047269798719 0.668885806540749 0.672857088042797 0.672325641027348 0.663385211891515 0.669487985571292 0.676694173769542 0.657220508360019 0.669890492394484 0.662836458650706 0.670239231631464 0.667693548324889 0.663383070192371 0.670000622275967 0.66985357045153 0.674663612595436 0.617141752574455 0.665683114734043 0.672366312099115 0.671596943934516 0.669656806390857 0.670120356431447 0.675359900283108 0.673981834683817 0.677119509527968 0.674264837977959 0.671150024616902 0.671461308682133 0.678082583577582 0.663916707441202 0.678338335323956 0.661281711680161 0 0.648863334972196 0.666367810924251 0.671678195631995 0.677609428228416 0.670101345075636 0.665738950716649 0.647220094643499 0.667073661862195 0.689879956138909 0.679572610032216 0.669890492394484 0.675632906033847 0.672630452730697 0.676043448102302 0.679580721682585 0.669994445824505 0.667640748040614 0.67178685891394 0.630214973312038 0.67472829409896 0.674325227185469 0.665147904554403 0.678306025619598 0.669498628955046 0.67025771166123 0.664013153598954 0.658446619167725 0.677427739257517 0.681468152692813 0.665416066798235 0.669038969875005 0.671957143455045 0.674844832351735 0.667992548944361 0.678078676312434 0.668059264215327 0.658107975603955 0.671087566407763 0.674316326708175 0.670900059010324 0.665679674899326 0.675951768213932 0.66515575008952 0.656781364428261 0.67358241005011 0.673861263165227 0.669326373656676 0.67516059549203 0.662924564223675 0.672960463477296 0.674979155827291 0.658561592955584 0.666649448813472 0.66492852921083 0.654368179577115
"C_BTF32" 0.673213618312087 0.672013237407144 0.675569646133523 0.664107210611254 0.668892681592728 0.665216714144878 0.671364602871625 0.673123250669201 0.667793240217541 0.658364488756216 0.67132558998828 0.675312786853701 0.674130118852173 0.670689291551445 0.665803265021374 0.663518153166163 0.671953740185424 0.670233809274549 0.679045983918513 0.666885112088481 0.671542705478404 0.670141331342509 0.667539297446777 0.624751606269583 0.670447225531577 0.670581602704334 0.639631502753212 0.658881719916149 0.673465981126973 0.676407197271614 0.666602345105491 0.636344787009021 0.695109660140233 0.676430498757997 0.669905703077767 0.668267309226777 0.665113208187245 0.671549730299071 0.676773416038091 0.667953048309909 0.669075318804805 0.655848439166261 0.648863334972196 0 0.677839895888364 0.662061923984024 0.639654150751559 0.667889514257204 0.628791873550713 0.673540788647829 0.673070451352467 0.681540797619834 0.670820393249937 0.66822773400146 0.675518619308711 0.681507899704878 0.678136491371813 0.676776032702885 0.674529475328025 0.671364602871625 0.66158109902927 0.671104819971749 0.675294855666527 0.671249567029654 0.650647786007502 0.671808167754091 0.665063167687502 0.668412110837142 0.654518369751544 0.668919935147658 0.662713154122992 0.682463375612456 0.672018198450022 0.665055190617197 0.672619522797769 0.66185141879315 0.681080572297295 0.671801354357001 0.674854919488484 0.670169684236865 0.68382051536757 0.687132527607368 0.682786266584656 0.668599711233033 0.677611723652996 0.675486411523434 0.667263359730221 0.673874577333011 0.674422747667054 0.668269295218385 0.698024253675792 0.66551208560638 0.678280917039764 0.677283127295289 0.672965297787511 0.671632307032568 0.674130012875315 0.66909194913234
"C_BTF40" 0.677684434412305 0.66832540810126 0.663225091693704 0.678806463946239 0.672241872280917 0.669393612845952 0.683294947370016 0.669042892549113 0.675777299515625 0.66118645647391 0.658198624085873 0.672735345904511 0.67210266775022 0.673501281960167 0.671021142903082 0.676070947515173 0.679475444606789 0.670683942722476 0.678509789906756 0.676765136309308 0.669796292281427 0.679424840612369 0.672499892918122 0.670802380538489 0.661454145019852 0.672622000690575 0.668060990200795 0.674567871701862 0.665270287956518 0.674362558286941 0.677426746111555 0.673863914997525 0.678658128902685 0.681385143869247 0.675088248778379 0.670439686659001 0.672362196997039 0.679795746887149 0.676666860562339 0.668895443556015 0.662044069569854 0.662271660845745 0.666367810924251 0.677839895888364 0 0.677374111713842 0.669383075557297 0.673394602870449 0.670412480353123 0.671771881095072 0.683274728189526 0.684935512174265 0.679131996649254 0.675938152701379 0.672653765450263 0.672193567105524 0.658104293755925 0.683897885604163 0.666660921892616 0.676404538912944 0.673911422759781 0.65749409023568 0.676287963667966 0.683934519810327 0.670010967469783 0.684541478294046 0.675945631103138 0.672960463477296 0.670321796737642 0.667663063206583 0.665340685183394 0.675557319465149 0.672431649412834 0.653462773630984 0.678331549968135 0.670617191113872 0.673568693336401 0.677374725848865 0.680236405233225 0.673357051190252 0.677619482898554 0.683758198128421 0.675521623482291 0.674706624169032 0.678987283153615 0.677170942834071 0.668003852204495 0.675936835511109 0.681159260850095 0.676937302376695 0.684112720716106 0.674269574824481 0.685412501276684 0.681019903310211 0.67303411157826 0.683904403407124 0.683770680555968 0.670375510311815
"C_BTF56" 0.664305618151566 0.668617921055841 0.675969309532489 0.660304212729277 0.667641351203181 0.663878853525694 0.674473400699324 0.675152481868415 0.662104663881575 0.659655214798584 0.667867590635138 0.670735903668204 0.670645982304422 0.662951335697498 0.66098858530609 0.671240498167861 0.661775395430127 0.662643648867596 0.666110114096655 0.657293051138576 0.669445704771185 0.66793321784934 0.659514268200025 0.641770993627935 0.664435351928891 0.658609453560068 0.665887341433217 0.653645688955835 0.668524835118371 0.66619659767433 0.672095458088543 0.669322662545332 0.676608781273888 0.66437097573554 0.672169206494721 0.668544669173317 0.659407804662442 0.661954450495231 0.678960179500944 0.645226080806441 0.672825528456284 0.657074006617223 0.671678195631995 0.662061923984024 0.677374111713842 0 0.668739672570296 0.66229533655563 0.66213439376239 0.665280532791377 0.670858825768416 0.671564822500497 0.654323613377538 0.670440734868152 0.665765994049893 0.669045339426569 0.664112213904601 0.666230554217761 0.666832762738638 0.668851995963969 0.658499985872125 0.668591364869277 0.665089990066984 0.668819500146903 0.662849066691864 0.668068592857176 0.653347380043858 0.663214915883648 0.658384986446385 0.66492852921083 0.669655962462629 0.66707933564253 0.6563462333303 0.658547155051995 0.658510147362757 0.658479175990648 0.684003163672389 0.669115846031176 0.669224012307581 0.662240648401831 0.662797092797035 0.69117974404252 0.672031428099022 0.671258513966658 0.668424226998156 0.658688150662995 0.663998095471951 0.669154973878315 0.668873629190142 0.670951270764512 0.685256150055895 0.663658528240229 0.679389656201634 0.664634404151433 0.677753342666737 0.662240648401831 0.668169681771681 0.662791701036341
"C_BTF64" 0.674566329080817 0.671064404406435 0.677710696869903 0.661698291536351 0.667462277733504 0.669079611609695 0.674091816483551 0.670076334737546 0.673747985829056 0.659803695822799 0.667755935208094 0.675620253606194 0.670287598959526 0.664973442491479 0.665030900944918 0.667757300136821 0.669324276766256 0.669896836749503 0.671892645216443 0.661460898093766 0.68855019401096 0.674885985055081 0.676404592197972 0.632102623848545 0.670713749293632 0.662059490816943 0.677309510037608 0.671501806938096 0.671071962739092 0.666585383554383 0.679546661447652 0.673526361836991 0.690677771995083 0.673043743987356 0.666584089065524 0.662793086276598 0.66435512831762 0.669674030814668 0.670894564468587 0.662685417960399 0.678106700174603 0.662934060995983 0.677609428228416 0.639654150751559 0.669383075557297 0.668739672570296 0 0.675312818830209 0.636923999616408 0.674270214976952 0.664596665565462 0.681458344185714 0.665289704880075 0.668210886481913 0.669483801056693 0.675962994382869 0.677011774551245 0.681951529164241 0.67364566501972 0.67747461831156 0.652971037406473 0.674209238656475 0.67163711548523 0.677294904879877 0.666183619097267 0.676299944993999 0.667779865800014 0.679508401845282 0.665348045976031 0.672643415918114 0.650683962082646 0.686642834483721 0.6701452883673 0.65894583147167 0.681718922412367 0.667177789469285 0.688026594646041 0.674876260789833 0.665300860620576 0.677543763093245 0.667526957081835 0.691504711669426 0.675840190951154 0.67661931503974 0.680670743560054 0.677116886362423 0.664201914527039 0.669395890648386 0.675808435561966 0.673856323507714 0.690520064864504 0.663093955118551 0.683399508183741 0.678051099042246 0.685428510217391 0.671726849795699 0.672517323474663 0.670656724341321
"C_NOV73" 0.6654655110883 0.668557923421521 0.668827592071342 0.670365094840769 0.669058103052534 0.66134337549847 0.671441150485235 0.673443941800019 0.667981643302991 0.661401968024305 0.658440812676028 0.677540781754032 0.662570126756512 0.66152250348067 0.660028345768985 0.6699293569091 0.66946495021816 0.66710904862595 0.668118107561287 0.665614256899389 0.679525721240762 0.661402007570201 0.670622636506798 0.663902696776777 0.669809336414241 0.66185740938365 0.670355956080991 0.662565022135659 0.669550008305796 0.6663165069898 0.673286437147564 0.66047746535671 0.686989659893317 0.666477284951093 0.677948900016273 0.662455983022698 0.668842443684237 0.665759003677931 0.672950274086702 0.659264519178314 0.673135839712011 0.667321021294896 0.670101345075636 0.667889514257204 0.673394602870449 0.66229533655563 0.675312818830209 0 0.660638773757061 0.670723000924519 0.67494232244453 0.673026238536284 0.669282368863257 0.667980828306916 0.669977537512845 0.670476515687868 0.668277328023064 0.67684406651948 0.669546474421365 0.658921780199153 0.660483439683209 0.668765454764851 0.676562476154988 0.663649173995201 0.663143926695488 0.666276420491212 0.6676699278312 0.660055238457945 0.664863107370119 0.670060446323401 0.67993775858377 0.672026467267828 0.668110786157656 0.666741339077599 0.668264339451224 0.664711392139575 0.678217803162288 0.664532978189567 0.671341472706664 0.671400765567752 0.671640406107535 0.693779779953899 0.683305150452941 0.667538756727046 0.67399085504344 0.677819274523708 0.662575218687327 0.671566822518532 0.66968294959422 0.673818456636734 0.685822867850943 0.666207624632849 0.682941158470548 0.668627000026905 0.685378737890049 0.663939578643904 0.670915568978077 0.663864820706923
"C_NOV81" 0.666924295716229 0.666529280438177 0.667907924957647 0.661206908890487 0.665163573952135 0.664302470934547 0.663741090885954 0.67109624291957 0.659716089084884 0.6639429634685 0.664364550957204 0.674555949486767 0.667559539540568 0.669838471103224 0.659804412462236 0.661489743925544 0.673880480132191 0.663828772083745 0.668680216922694 0.665777720031005 0.680258047285828 0.670294927981577 0.668758739955678 0.620936428963566 0.668778903583408 0.676229315451461 0.677303130373167 0.663982527900267 0.666598047792864 0.667901616783463 0.671320865495809 0.669594388989234 0.684737346304246 0.678261344155044 0.668614127277187 0.661632545845012 0.643186149412159 0.6664604917223 0.675646979844874 0.667588644089276 0.672704066158663 0.666208476463628 0.665738950716649 0.628791873550713 0.670412480353123 0.66213439376239 0.636923999616408 0.660638773757061 0 0.67159178318964 0.672869781323082 0.670869127675765 0.665773517745336 0.667651319226097 0.669695089283785 0.67897354906067 0.669675510038594 0.678520886020307 0.675554584040696 0.671820383411212 0.667393397552911 0.666558113691381 0.663002075494758 0.674130329844071 0.667108226683366 0.673208548222053 0.667912698887485 0.672537931347491 0.664770290139124 0.665131897411004 0.678923780700013 0.667096081633361 0.666649502010408 0.661480041847519 0.670208831514137 0.668251375624566 0.680164822940141 0.675061116871085 0.672033048520864 0.665634514527825 0.679081747523592 0.685994340570035 0.677246763674984 0.678576270810235 0.674028465333803 0.679424578764762 0.660106632422208 0.680985494951669 0.663012319428007 0.666471760031376 0.693683131828921 0.667507021149523 0.679569107222798 0.67438510765494 0.680596435502307 0.67283116283618 0.676460729786091 0.665537805275383
"C_NOV89" 0.661268839942958 0.668347701969732 0.660322743676478 0.655877204236889 0.664903974878732 0.667268266184049 0.663341539226022 0.664312919750523 0.661795504120725 0.658376451960197 0.657471777603684 0.670710374247655 0.664352771909405 0.668630022639423 0.656925179697055 0.666975809584588 0.664287191301678 0.657239422805052 0.675006305285358 0.663660969009237 0.660448958864062 0.658672399000722 0.65731895364479 0.665392396269252 0.662805802510549 0.658972595129976 0.664797948763617 0.665529097648455 0.664138179932215 0.66789683308428 0.675331624937099 0.670391122442911 0.672866095285762 0.662041350283106 0.674755771576485 0.666809934170237 0.664175997934512 0.670528254210635 0.665089601634634 0.657007334283365 0.67046308207115 0.653362143122261 0.647220094643499 0.673540788647829 0.671771881095072 0.665280532791377 0.674270214976952 0.670723000924519 0.67159178318964 0 0.663020310270112 0.674580527700876 0.669608357224056 0.667417253120824 0.668800591283728 0.668781713066417 0.664159432299068 0.676520216721837 0.651241448506492 0.666609394374037 0.653647631008139 0.659656307113518 0.664361699802165 0.666282452116893 0.675169604240563 0.660778651430806 0.667313368710619 0.676108862087297 0.663838428453676 0.65030707361825 0.664692269349409 0.667228022038142 0.655095682883872 0.66199006284626 0.658814180093742 0.664404534952213 0.66760310899178 0.664675336250577 0.668703203128401 0.65955964085793 0.681211851612154 0.672620801542639 0.670119185729883 0.666878604196275 0.670863943949647 0.668052014969637 0.657838697261139 0.662518309700207 0.679719964962948 0.67920253186745 0.677568245426379 0.662491793756473 0.679506745096904 0.664923024522392 0.668014112269389 0.664035991933364 0.669038969875005 0.658811288237988
"C_NOV65" 0.666264828507774 0.67127147526599 0.678106100076097 0.666695401679575 0.672218244500811 0.66808867032363 0.672955521890841 0.672813920358795 0.669447072086028 0.658814384871652 0.663295944041638 0.665978884922986 0.668174270372975 0.661011350932689 0.663690602670237 0.670589513741033 0.672798362049189 0.667338371287096 0.669124258062187 0.668570023766619 0.676736880872656 0.668260810758281 0.670635670571713 0.671957005971089 0.654766485623893 0.664007031943191 0.671491503259163 0.667935574014802 0.673290799343963 0.665104953989272 0.676247801699376 0.673119159458795 0.68004854295182 0.673494447818117 0.673548374813484 0.661899519131838 0.66373340687224 0.66624768804341 0.673436095262387 0.661415039603051 0.67730491251893 0.670419986174971 0.667073661862195 0.673070451352467 0.683274728189526 0.670858825768416 0.664596665565462 0.67494232244453 0.672869781323082 0.663020310270112 0 0.684105255059483 0.659208111243658 0.667160124120455 0.673368494279157 0.672704723909101 0.675460258093821 0.67144914515531 0.673471280989848 0.670320225986324 0.66857430497043 0.656800854625938 0.66977132799168 0.670661219965666 0.675481947996366 0.680937875032131 0.661441077779428 0.670245057860266 0.670735787420133 0.665267683272814 0.690352158480752 0.621794264319315 0.667892042112697 0.669376181000128 0.668286327008311 0.666345237666568 0.673644203141538 0.668231311336624 0.667698499301882 0.67047887093771 0.667763238899492 0.69716851683038 0.687880667314853 0.677837133556694 0.675521074331965 0.659795861242246 0.667485629098447 0.680934204766207 0.677959151224484 0.669681380129889 0.690543219495279 0.671509566582817 0.678857826925705 0.660187865399801 0.684363615075547 0.667389564666465 0.679116240956923 0.672503759493331
"C_NOV74" 0.678846341656266 0.685834595795967 0.681663616752733 0.674954246062514 0.678474262931873 0.675111647856152 0.679413094342023 0.686581494085483 0.68195899229266 0.676060625989362 0.671118140946281 0.678054158690048 0.677009572870885 0.678075206376287 0.673897107712591 0.676858870839766 0.677408236644308 0.670655607938825 0.678713241122694 0.674930369745629 0.693370472911576 0.68432849032328 0.672807602791428 0.675460567599978 0.679221472632831 0.675356554284837 0.677094432846858 0.673579591089827 0.676875922612577 0.67514327753119 0.681915267246015 0.675574854537264 0.698480324801251 0.68887459928981 0.675022478602023 0.674050944121359 0.669284108018888 0.684364890992913 0.681952257568038 0.670614462195737 0.685277683351188 0.673738976095743 0.689879956138909 0.681540797619834 0.684935512174265 0.671564822500497 0.681458344185714 0.673026238536284 0.670869127675765 0.674580527700876 0.684105255059483 0 0.677575891248796 0.680206133387787 0.672210291402757 0.681712134904127 0.693862894706564 0.691453349696586 0.685870157826372 0.681370680624732 0.673212869165092 0.678991914000775 0.680606090311337 0.675692809996276 0.678488830107813 0.685089002677926 0.675231154585203 0.676709818925552 0.675565195557211 0.666666666666667 0.691706846872022 0.685819682220143 0.682163629515148 0.67052185507492 0.681135781910328 0.679784209109974 0.690960212415366 0.679100467499651 0.681873165781421 0.672316436633895 0.687882399243783 0.69510220996215 0.690411340342221 0.678040695263835 0.684697289420415 0.677828885536386 0.66917882767346 0.67789627067667 0.679409155724675 0.676905393670417 0.708667725207929 0.676330246418294 0.684547334851128 0.673673956378881 0.685789792231506 0.678904707753559 0.67986316651839 0.675138762837605
"C_NOV90" 0.664413864344002 0.67538163350597 0.676057963689808 0.667327076828361 0.675248349357759 0.674840282634068 0.673568693336401 0.664735466485551 0.67175689055921 0.675982112458986 0.669661497966454 0.685186354899406 0.668002196649625 0.670237630270108 0.664147092191288 0.666741200365448 0.672598793606215 0.666448435766791 0.673568215052591 0.665649630732497 0.673644203141538 0.674041951730906 0.675164370235858 0.663004963930512 0.673251188595002 0.674904394466435 0.677436780274349 0.676996835749847 0.670817831708197 0.665559298610559 0.676383966002502 0.677856402911091 0.690904305536575 0.683764111991434 0.675274405406346 0.669065919718493 0.65134216293387 0.672620720357986 0.677978829834556 0.666563331524348 0.671717309958095 0.674932693658533 0.679572610032216 0.670820393249937 0.679131996649254 0.654323613377538 0.665289704880075 0.669282368863257 0.665773517745336 0.669608357224056 0.659208111243658 0.677575891248796 0 0.674557297943893 0.673294194453049 0.677557401596137 0.675746906233998 0.6846641997831 0.679708752865186 0.683056196625898 0.661645925247391 0.678767320610458 0.673689684666031 0.676337307258105 0.666419545547281 0.682931982505504 0.666368551086115 0.677054062728191 0.668046485875223 0.669685116933595 0.680542713944151 0.677695728464264 0.666345635680028 0.669078179884392 0.676550319996539 0.663706639516053 0.691326693112047 0.679124554401471 0.677325086740299 0.670923051509509 0.673199996625297 0.695829380677445 0.676788861819857 0.679588260421286 0.680775235193971 0.66856884600258 0.665576975840366 0.678145736930845 0.677303625265427 0.673721174156762 0.700574872422615 0.670233221610191 0.675367284825386 0.676187379125132 0.693174459555543 0.669278629792944 0.678311285157812 0.676363296620854
"C_NOV58" 0.669738140151273 0.664412465224721 0.672226608502621 0.673123970056028 0.666436741960167 0.658770959227908 0.667974464802113 0.669879261192192 0.663900976805563 0.660635242320182 0.659099053469907 0.665001475971689 0.66461248502929 0.665775512123078 0.668022171928815 0.670268145477016 0.677195940308909 0.668847910404642 0.678905535231999 0.668675550466297 0.683525771071955 0.664571420100047 0.680079859096304 0.668285837246983 0.680451377198981 0.663773366674156 0.670830656955397 0.66200185940607 0.674074586605358 0.665920048468224 0.668914024740914 0.669637267121796 0.690325585311267 0.677558317382086 0.666473940329652 0.667464654187402 0.666360881395487 0.668187186306373 0.679840494963009 0.664438652300217 0.678512108681141 0.665879550954824 0.669890492394484 0.66822773400146 0.675938152701379 0.670440734868152 0.668210886481913 0.667980828306916 0.667651319226097 0.667417253120824 0.667160124120455 0.680206133387787 0.674557297943893 0 0.664906692583888 0.675734819135873 0.66670110103908 0.679725404997138 0.669947162918038 0.675605205556125 0.664497965775398 0.667903143772318 0.673284647046267 0.668508695027627 0.666856504316182 0.665770747859377 0.667658743507881 0.66151600112641 0.663059164599834 0.668788084060997 0.683029435399378 0.67167554543611 0.668225801184788 0.660750013212261 0.667050950632786 0.668468084117971 0.686468564536571 0.671125986897234 0.673404741154552 0.669041909778301 0.678592120645345 0.692452817208737 0.689610478587205 0.674153399566494 0.678663645697322 0.672915954624354 0.665811269925697 0.676485740232115 0.680001377219374 0.670341968834903 0.690251151026354 0.668305839583229 0.67455865665272 0.67797588380011 0.682084967836333 0.674311429543679 0.679878069546612 0.670149653640271
"C_NOV66" 0.671107955206422 0.675225099806239 0.673288730896287 0.663826108857703 0.66632186878135 0.660143634980081 0.666781433089157 0.670156718090837 0.671272719554176 0.657177646028589 0.667520321186163 0.67293719309143 0.670566088816566 0.667338371287096 0.665757875999298 0.66763575527493 0.666941864476805 0.669379537719253 0.671210626048483 0.664531652069573 0.68714538057945 0.667085786012099 0.674469209914202 0.665401097601781 0.67434867603143 0.667045268794984 0.674343718498251 0.667080616825564 0.670571604490875 0.667738888936667 0.671593745780507 0.674069434675231 0.692528263599544 0.675590827140693 0.671587555328765 0.6733398984862 0.67090805219581 0.663783900910244 0.679924038316582 0.676691262800066 0.67508296933806 0.660760311789504 0.675632906033847 0.675518619308711 0.672653765450263 0.665765994049893 0.669483801056693 0.669977537512845 0.669695089283785 0.668800591283728 0.673368494279157 0.672210291402757 0.673294194453049 0.664906692583888 0 0.658837951746921 0.666637979876203 0.673911641532373 0.66762956135329 0.673103239128624 0.666718328231831 0.670264462174782 0.669968192420077 0.673688523851596 0.666632152071284 0.675155365558178 0.670630512516225 0.671138933667695 0.671605005763833 0.6732257699134 0.686474321559141 0.674274211808689 0.666397073468894 0.666976768241697 0.678149807298798 0.671905733069869 0.683518771986272 0.668793694282982 0.676231106376506 0.670653367494166 0.673720447111235 0.697062420231585 0.686709925417659 0.676054993884737 0.676332971422859 0.673846664099231 0.663849857915329 0.67043268993611 0.673447546964878 0.668142045603664 0.697042263226638 0.6738610067274 0.677619482898554 0.679182916309229 0.683288261332701 0.672175338502279 0.683860457452721 0.673935072299545
"C_NOV83" 0.670738300562455 0.66835526633353 0.675595266974029 0.671069535414998 0.666540374684213 0.665500988928687 0.675733658648639 0.673764545196261 0.670589195451152 0.667470280925223 0.668981756398284 0.675644022663432 0.665627345555039 0.665075115120721 0.663073495117209 0.665737226202325 0.665898544612699 0.667664954646581 0.675966261202307 0.665442585741257 0.688312823836202 0.66920950015068 0.670440734868152 0.673195965846123 0.678100887207983 0.671122815131036 0.6685894834602 0.669372510232547 0.660960296311271 0.675307467835559 0.679354316713061 0.672438780145433 0.695558262043036 0.677451734679163 0.67093250277813 0.670042621285256 0.668358147271088 0.669505702337594 0.679382148794568 0.676901464237227 0.676589320964865 0.657104933989335 0.672630452730697 0.681507899704878 0.672193567105524 0.669045339426569 0.675962994382869 0.670476515687868 0.67897354906067 0.668781713066417 0.672704723909101 0.681712134904127 0.677557401596137 0.675734819135873 0.658837951746921 0 0.664944811767399 0.672763370300203 0.674756056587092 0.676782995423852 0.657537968079415 0.669578262622722 0.675274462392852 0.679642994925251 0.665769635088542 0.672918871356559 0.67040498167542 0.671687481040291 0.665938491974172 0.669958527905636 0.684541969101272 0.665109951504408 0.663743620501505 0.66995242252762 0.667250603369974 0.669711292915859 0.687745813330792 0.670994806862918 0.678520129175394 0.671669359632271 0.672529257222269 0.700999395124693 0.684689388490862 0.679366220486757 0.675733658648639 0.669163425621371 0.668949396308524 0.671266412383832 0.669360488310028 0.679225783023658 0.694158746804108 0.656848075995883 0.677385522499735 0.67745836137356 0.682877703505932 0.669844355096836 0.678366163866417 0.673387531232523
"C_NOV91" 0.670448253473151 0.675636254300504 0.681879302497881 0.671418857405398 0.672507362311064 0.665586746147452 0.678832322010711 0.681714430633331 0.664871765062962 0.666040194642663 0.66332495807108 0.67767129442151 0.66502334017104 0.677206626833345 0.665718435283896 0.669544694846246 0.672082564516282 0.661408524516803 0.669803507896387 0.66714878529641 0.695676804092424 0.66633366344504 0.675794594549079 0.673595678133977 0.674501876510265 0.670963952240643 0.67138908710616 0.668949640861881 0.659362340863413 0.665679674899326 0.683188182661795 0.670869262212727 0.695527525670671 0.68247510857306 0.681608848837188 0.667824582489762 0.675689500100505 0.669369163804748 0.684569736646258 0.678261441802998 0.679425694545165 0.676710788590474 0.676043448102302 0.678136491371813 0.658104293755925 0.664112213904601 0.677011774551245 0.668277328023064 0.669675510038594 0.664159432299068 0.675460258093821 0.693862894706564 0.675746906233998 0.66670110103908 0.666637979876203 0.664944811767399 0 0.658871558859474 0.636714539967013 0.667159513295372 0.669511023302431 0.667953023488699 0.67066658827411 0.664182185974507 0.670951451255144 0.672151895455158 0.669714700275252 0.67482207091657 0.668372768186963 0.665371412545024 0.690976865478394 0.679923514172728 0.667634556447508 0.662111073586155 0.680622452552252 0.670579184169549 0.684211221184137 0.670340356553227 0.678235028351567 0.671995053741005 0.682446767692243 0.693442308871501 0.681408634643524 0.678769695131857 0.674552438656746 0.672489093709573 0.671663189088335 0.674584824046221 0.668555585099185 0.667212081897757 0.700992153039105 0.671691289541309 0.682664985930684 0.681579937684307 0.681712134904127 0.668758485223228 0.670694450651524 0.673939951449343
"C_NOV59" 0.670961690260049 0.683694738121391 0.69123244188053 0.669491392109982 0.676215217784188 0.672868563493976 0.680590087051791 0.680140511504722 0.677597666362545 0.670938725956908 0.67385631637852 0.677934557547541 0.674083635134218 0.672486494574574 0.671319031791256 0.683368739054611 0.674923621452696 0.674106805200899 0.683755600446469 0.677837140562381 0.691248423408407 0.674311429543679 0.673967467894805 0.66569429109429 0.672672097695358 0.66897668185684 0.677886573082415 0.676208018959698 0.654390704772199 0.677554157439413 0.67951721636733 0.682964761475911 0.691160300682443 0.677429142540523 0.678250561768492 0.671549730299071 0.67959354731945 0.681968479146555 0.672673741622318 0.67142685205467 0.660987211845448 0.671908971325268 0.679580721682585 0.676776032702885 0.683897885604163 0.666230554217761 0.681951529164241 0.67684406651948 0.678520886020307 0.676520216721837 0.67144914515531 0.691453349696586 0.6846641997831 0.679725404997138 0.673911641532373 0.672763370300203 0.658871558859474 0 0.670866597774788 0.681500711228265 0.672380395047166 0.670233221610191 0.675456751624219 0.683342082537 0.666919858912 0.685515721257911 0.668724576654162 0.670678968961076 0.656904738731141 0.686373552506443 0.692317976379381 0.68006465332271 0.661047253284045 0.667935574014802 0.682528332702363 0.674594885594616 0.696306136345557 0.676988345378225 0.6874823738387 0.687492356255918 0.684355312901684 0.701384705433163 0.691403409040734 0.680251515611413 0.687888728520563 0.672440117794782 0.678113132727183 0.68256157061812 0.684167454928235 0.68700849800312 0.71041603953414 0.676415846917628 0.687472105014857 0.687434985772207 0.693798361395713 0.680965585059421 0.68621343147813 0.686605845214189
